uid,x,y
8391,178,6
8392,42,183
8393,159,13
8394,165,130
8395,126,113
8396,118,118
8397,116,103
8398,127,116
8399,131,57
8400,124,101
8401,62,114
8402,121,81
8403,62,176
8404,124,108
8405,139,104
8406,87,172
8407,131,53
8408,130,128
8409,130,133
8410,151,77
8411,74,97
8412,71,134
8413,131,67
8414,73,94
8415,99,132
8416,185,70
8417,54,177
8418,129,113
8419,130,53
8420,144,81
8421,104,95
8422,66,146
8423,63,157
8424,124,86
8425,160,33
8426,138,97
8427,99,72
8428,89,125
8429,168,88
8430,127,45
8431,119,7
8432,167,122
8433,171,69
8434,98,127
8435,151,40
8436,190,48
8437,121,105
8438,138,80
8439,188,110
8440,104,103
8441,197,85
8442,171,74
8443,146,66
8444,169,126
8445,158,48
8446,59,163
8447,128,137
8448,77,13
8449,101,91
8450,174,109
8451,66,173
8452,63,177
8453,68,103
8454,40,4
8455,159,113
8456,152,44
8457,105,127
8458,183,46
8459,135,108
8460,124,86
8461,117,68
8462,92,99
8463,7,81
8464,146,114
8465,127,108
8466,135,26
8467,131,107
8468,76,126
8469,121,69
8470,187,105
8471,118,27
8472,104,74
8473,85,131
8474,171,24
8475,124,77
8476,68,18
8477,86,86
8478,113,59
8479,85,98
8480,100,105
8481,141,49
8482,119,47
8483,112,84
8484,135,70
8485,168,77
8486,165,54
8487,142,94
8488,158,64
8489,49,175
8490,182,51
8491,130,87
8492,183,106
8493,132,107
8494,146,103
8495,160,28
8496,177,123
8497,105,3
8498,52,174
8499,45,182
8500,113,102
8501,133,104
8502,167,45
8503,134,85
8504,129,109
8505,76,82
8506,88,26
8507,166,82
8508,189,52
8509,200,101
8510,76,13
8511,155,67
8512,182,108
8513,109,65
8514,170,93
8515,119,112
8516,112,90
8517,133,65
8518,126,73
8519,131,48
8520,157,110
8521,163,80
8522,44,168
8523,76,7
8524,155,106
8525,94,109
8526,40,4
8527,124,84
8528,119,91
8529,147,100
8530,61,172
8531,152,103
8532,188,49
8533,186,131
8534,93,117
8535,177,139
8536,139,74
8537,140,25
8538,100,134
8539,136,99
8540,155,144
8541,165,128
8542,119,89
8543,191,52
8544,122,79
8545,43,1
8546,139,86
8547,114,81
8548,79,112
8549,62,137
8550,190,105
8551,76,9
8552,154,108
8553,131,71
8554,135,76
8555,144,82
8556,184,33
8557,172,121
8558,152,72
8559,92,95
8560,16,8
8561,160,83
8562,127,93
8563,193,73
8564,172,119
8565,63,114
8566,138,65
8567,163,128
8568,167,90
8569,107,96
8570,139,79
8571,138,94
8572,66,144
8573,96,128
8574,166,55
8575,66,84
8576,43,164
8577,100,123
8578,107,92
8579,167,69
8580,130,64
8581,130,60
8582,72,165
8583,72,63
8584,121,72
8585,99,32
8586,131,89
8587,182,56
8588,147,93
8589,77,123
8590,106,11
8591,115,28
8592,193,105
8593,130,72
8594,167,74
8595,120,97
8596,149,89
8597,80,10
8598,129,43
8599,178,89
8600,130,79
8601,85,129
8602,80,106
8603,151,95
8604,15,7
8605,143,67
8606,124,82
8607,168,65
8608,161,96
8609,61,138
8610,145,73
8611,125,71
8612,145,103
8613,115,139
8614,163,64
8615,137,72
8616,177,16
8617,97,7
8618,64,147
8619,96,82
8620,72,85
8621,110,117
8622,118,59
8623,48,178
8624,167,74
8625,118,138
8626,135,122
8627,78,86
8628,188,113
8629,135,73
8630,180,69
8631,149,65
8632,103,76
8633,156,82
8634,76,120
8635,153,94
8636,119,136
8637,72,82
8638,124,82
8639,180,59
8640,133,108
8641,174,142
8642,138,74
8643,141,100
8644,174,5
8645,144,47
8646,91,133
8647,152,65
8648,82,97
8649,127,59
8650,96,74
8651,171,57
8652,97,102
8653,116,20
8654,182,58
8655,152,37
8656,13,7
8657,147,73
8658,102,92
8659,137,76
8660,177,60
8661,192,56
8662,141,77
8663,185,28
8664,105,102
8665,95,126
8666,155,142
8667,82,121
8668,113,60
8669,44,181
8670,73,186
8671,83,132
8672,89,141
8673,117,162
8674,79,27
8675,158,67
8676,85,131
8677,178,4
8678,16,8
8679,91,25
8680,190,13
8681,122,82
8682,146,80
8683,118,40
8684,172,59
8685,140,73
8686,50,184
8687,130,98
8688,49,76
8689,171,46
8690,135,69
8691,79,83
8692,143,111
8693,176,190
8694,148,69
8695,13,16
8696,103,120
8697,183,39
8698,138,53
8699,136,51
8700,79,26
8701,99,88
8702,127,74
8703,110,26
8704,163,133
8705,83,103
8706,100,135
8707,173,42
8708,50,83
8709,152,80
8710,164,88
8711,113,37
8712,145,63
8713,171,55
8714,145,117
8715,151,94
8716,89,136
8717,133,68
8718,162,93
8719,80,105
8720,119,83
8721,46,175
8722,162,27
8723,124,101
8724,141,99
8725,110,94
8726,113,76
8727,80,19
8728,160,83
8729,82,91
8730,187,21
8731,96,87
8732,58,137
8733,97,26
8734,110,133
8735,98,33
8736,72,164
8737,146,47
8738,99,102
8739,91,118
8740,197,8
8741,129,74
8742,84,22
8743,163,135
8744,197,56
8745,165,59
8746,94,101
8747,79,82
8748,65,180
8749,193,53
8750,172,27
8751,132,82
8752,48,180
8753,159,60
8754,103,98
8755,126,86
8756,161,52
8757,181,87
8758,108,34
8759,127,61
8760,113,89
8761,97,111
8762,71,4
8763,140,70
8764,180,72
8765,150,114
8766,118,81
8767,169,83
8768,39,1
8769,184,57
8770,105,135
8771,65,177
8772,162,59
8773,41,176
8774,127,79
8775,77,99
8776,58,72
8777,148,105
8778,78,19
8779,16,9
8780,127,87
8781,61,187
8782,86,90
8783,171,142
8784,151,60
8785,119,110
8786,141,51
8787,168,2
8788,122,84
8789,80,71
8790,64,163
8791,173,26
8792,82,19
8793,116,88
8794,119,127
8795,132,76
8796,183,51
8797,140,80
8798,192,89
8799,69,187
8800,95,115
8801,63,172
8802,194,121
8803,198,88
8804,119,91
8805,107,109
8806,149,82
8807,160,97
8808,76,112
8809,27,139
8810,125,99
8811,173,150
8812,83,156
8813,78,100
8814,140,91
8815,119,82
8816,47,1
8817,124,83
8818,76,112
8819,152,89
8820,58,175
8821,81,97
8822,94,114
8823,145,88
8824,47,176
8825,89,77
8826,93,129
8827,96,72
8828,171,76
8829,195,66
8830,190,50
8831,183,76
8832,99,81
8833,139,103
8834,107,120
8835,139,108
8836,139,43
8837,135,27
8838,79,102
8839,175,45
8840,113,101
8841,106,113
8842,46,4
8843,165,43
8844,108,7
8845,121,99
8846,108,85
8847,182,52
8848,104,75
8849,186,45
8850,137,83
8851,150,42
8852,69,85
8853,71,110
8854,141,111
8855,136,82
8856,123,81
8857,123,100
8858,7,81
8859,128,172
8860,147,92
8861,162,159
8862,141,89
8863,185,46
8864,64,171
8865,94,76
8866,110,84
8867,194,52
8868,109,157
8869,133,78
8870,163,127
8871,155,52
8872,158,57
8873,18,15
8874,127,70
8875,138,74
8876,183,89
8877,13,7
8878,111,90
8879,153,143
8880,113,123
8881,135,54
8882,162,97
8883,129,75
8884,113,12
8885,122,85
8886,35,157
8887,67,144
8888,102,92
8889,169,65
8890,96,70
8891,193,110
8892,66,185
8893,181,49
8894,144,58
8895,1,8
8896,153,65
8897,162,107
8898,158,91
8899,148,93
8900,47,167
8901,152,59
8902,177,24
8903,133,82
8904,128,149
8905,118,128
8906,141,65
8907,126,81
8908,114,59
8909,115,96
8910,134,100
8911,44,158
8912,102,134
8913,149,55
8914,140,45
8915,180,68
8916,135,76
8917,79,98
8918,107,29
8919,135,77
8920,1,47
8921,147,93
8922,68,148
8923,73,95
8924,118,83
8925,116,83
8926,142,96
8927,34,5
8928,113,140
8929,103,94
8930,150,66
8931,137,57
8932,194,184
8933,130,47
8934,95,133
8935,190,19
8936,158,81
8937,139,73
8938,102,111
8939,36,155
8940,99,128
8941,138,143
8942,103,20
8943,171,138
8944,197,200
8945,41,173
8946,39,200
8947,140,103
8948,176,26
8949,116,92
8950,154,91
8951,169,30
8952,191,186
8953,88,66
8954,190,89
8955,134,79
8956,160,60
8957,98,124
8958,142,77
8959,151,107
8960,121,139
8961,104,1
8962,171,50
8963,126,80
8964,166,80
8965,86,19
8966,144,69
8967,137,101
8968,117,98
8969,180,79
8970,108,112
8971,144,63
8972,95,93
8973,97,132
8974,196,193
8975,163,46
8976,146,29
8977,100,26
8978,113,33
8979,133,90
8980,74,4
8981,102,15
8982,147,20
8983,166,126
8984,72,108
8985,198,87
8986,100,119
8987,82,100
8988,161,79
8989,114,95
8990,167,71
8991,167,173
8992,157,63
8993,116,36
8994,167,89
8995,142,58
8996,158,66
8997,124,78
8998,90,22
8999,147,73
9000,137,65
9001,129,138
9002,196,112
9003,156,52
9004,172,59
9005,168,88
9006,145,119
9007,171,155
9008,56,175
9009,78,195
9010,99,125
9011,191,182
9012,141,78
9013,160,54
9014,105,79
9015,90,15
9016,132,80
9017,130,57
9018,151,61
9019,58,169
9020,94,119
9021,165,50
9022,101,127
9023,153,80
9024,46,158
9025,66,181
9026,21,6
9027,161,200
9028,192,179
9029,187,66
9030,174,85
9031,66,176
9032,144,47
9033,110,82
9034,151,42
9035,79,17
9036,109,100
9037,10,26
9038,59,129
9039,104,79
9040,176,3
9041,116,30
9042,115,63
9043,133,94
9044,109,38
9045,129,62
9046,105,84
9047,130,61
9048,139,56
9049,120,140
9050,190,40
9051,183,69
9052,48,169
9053,103,23
9054,47,181
9055,164,90
9056,65,16
9057,125,70
9058,152,61
9059,135,83
9060,152,83
9061,71,82
9062,58,177
9063,170,67
9064,135,91
9065,134,76
9066,106,39
9067,80,15
9068,177,51
9069,158,64
9070,102,33
9071,64,141
9072,87,135
9073,148,103
9074,11,5
9075,79,9
9076,119,88
9077,118,72
9078,132,53
9079,168,39
9080,151,75
9081,102,119
9082,135,72
9083,112,37
9084,17,7
9085,65,118
9086,134,77
9087,124,69
9088,171,47
9089,122,57
9090,139,63
9091,103,82
9092,146,115
9093,157,69
9094,98,74
9095,102,120
9096,52,186
9097,78,106
9098,152,95
9099,135,77
9100,179,45
9101,41,167
9102,130,11
9103,129,98
9104,134,1
9105,114,6
9106,124,15
9107,138,71
9108,147,95
9109,116,94
9110,132,55
9111,143,103
9112,71,16
9113,122,109
9114,101,32
9115,50,177
9116,101,24
9117,119,41
9118,77,82
9119,165,33
9120,52,173
9121,165,74
9122,120,106
9123,158,102
9124,147,70
9125,104,94
9126,154,75
9127,64,152
9128,132,77
9129,4,44
9130,108,91
9131,125,88
9132,144,106
9133,85,132
9134,98,8
9135,75,26
9136,131,69
9137,69,76
9138,99,126
9139,183,15
9140,32,116
9141,134,80
9142,125,99
9143,129,137
9144,122,76
9145,142,53
9146,124,120
9147,143,113
9148,93,106
9149,88,69
9150,96,88
9151,57,187
9152,101,75
9153,88,19
9154,106,89
9155,143,84
9156,164,57
9157,149,61
9158,124,74
9159,123,86
9160,133,99
9161,116,53
9162,162,66
9163,158,64
9164,118,73
9165,129,84
9166,138,86
9167,127,58
9168,163,44
9169,156,108
9170,166,39
9171,85,129
9172,54,184
9173,69,177
9174,182,31
9175,129,93
9176,108,34
9177,46,196
9178,166,61
9179,144,101
9180,168,68
9181,65,105
9182,69,200
9183,99,105
9184,70,177
9185,180,39
9186,97,132
9187,88,80
9188,166,52
9189,178,39
9190,147,80
9191,85,92
9192,163,52
9193,146,72
9194,82,92
9195,64,14
9196,136,142
9197,73,113
9198,119,120
9199,104,110
9200,121,75
9201,162,13
9202,84,99
9203,170,30
9204,134,74
9205,103,104
9206,140,55
9207,130,87
9208,186,53
9209,86,66
9210,114,86
9211,174,151
9212,72,82
9213,127,63
9214,18,7
9215,121,88
9216,133,106
9217,111,132
9218,111,69
9219,119,71
9220,137,71
9221,64,188
9222,54,69
9223,94,94
9224,146,92
9225,189,51
9226,136,80
9227,147,97
9228,77,128
9229,33,7
9230,134,76
9231,164,59
9232,149,120
9233,128,66
9234,185,116
9235,193,86
9236,92,86
9237,106,107
9238,118,8
9239,82,116
9240,128,69
9241,168,73
9242,71,105
9243,188,32
9244,157,81
9245,132,104
9246,136,84
9247,143,74
9248,178,14
9249,55,185
9250,136,65
9251,130,65
9252,159,57
9253,85,112
9254,107,108
9255,168,49
9256,102,121
9257,135,57
9258,153,92
9259,184,28
9260,151,101
9261,163,69
9262,108,103
9263,132,11
9264,76,117
9265,112,89
9266,116,97
9267,125,90
9268,103,32
9269,10,26
9270,77,72
9271,131,64
9272,181,52
9273,146,117
9274,103,114
9275,83,65
9276,165,76
9277,138,97
9278,167,33
9279,118,114
9280,84,99
9281,77,154
9282,171,27
9283,124,63
9284,148,24
9285,183,70
9286,173,43
9287,27,154
9288,25,121
9289,192,164
9290,135,26
9291,140,110
9292,164,90
9293,131,77
9294,127,103
9295,137,69
9296,145,76
9297,74,24
9298,116,84
9299,137,96
9300,78,78
9301,127,88
9302,158,58
9303,116,132
9304,112,49
9305,114,103
9306,81,82
9307,137,48
9308,68,109
9309,131,113
9310,33,2
9311,126,73
9312,122,140
9313,65,174
9314,77,121
9315,122,80
9316,179,44
9317,178,32
9318,131,83
9319,80,84
9320,69,167
9321,119,124
9322,196,6
9323,97,108
9324,117,23
9325,141,54
9326,125,104
9327,134,101
9328,89,30
9329,87,132
9330,88,113
9331,111,84
9332,147,91
9333,179,59
9334,117,128
9335,126,77
9336,69,165
9337,164,101
9338,48,178
9339,136,86
9340,187,50
9341,94,24
9342,130,99
9343,154,86
9344,130,99
9345,150,89
9346,174,119
9347,195,72
9348,99,74
9349,130,65
9350,127,101
9351,77,112
9352,180,61
9353,137,111
9354,183,78
9355,116,27
9356,57,164
9357,117,97
9358,94,99
9359,75,20
9360,88,131
9361,102,91
9362,118,67
9363,123,88
9364,98,94
9365,47,176
9366,139,96
9367,134,48
9368,91,93
9369,140,87
9370,189,39
9371,96,115
9372,155,92
9373,81,94
9374,146,109
9375,139,83
9376,133,118
9377,152,103
9378,132,104
9379,198,55
9380,143,95
9381,145,122
9382,50,77
9383,141,67
9384,125,75
9385,105,4
9386,131,3
9387,181,76
9388,165,55
9389,26,2
9390,161,63
9391,151,44
9392,110,2
9393,96,134
9394,106,113
9395,109,18
9396,160,182
9397,52,175
9398,160,133
9399,167,125
9400,132,52
9401,176,90
9402,100,26
9403,85,92
9404,184,57
9405,150,48
9406,140,57
9407,186,34
9408,97,114
9409,160,106
9410,135,94
9411,97,106
9412,139,83
9413,1,31
9414,188,36
9415,138,82
9416,175,151
9417,108,1
9418,157,66
9419,98,103
9420,121,110
9421,111,83
9422,127,61
9423,84,10
9424,118,88
9425,141,51
9426,82,84
9427,103,88
9428,180,44
9429,142,119
9430,164,86
9431,112,95
9432,97,83
9433,107,89
9434,10,1
9435,189,39
9436,127,75
9437,161,36
9438,111,75
9439,188,183
9440,129,70
9441,183,63
9442,88,15
9443,157,107
9444,183,90
9445,177,54
9446,102,127
9447,126,87
9448,129,76
9449,124,78
9450,195,28
9451,191,57
9452,180,90
9453,142,67
9454,83,132
9455,149,126
9456,56,183
9457,128,84
9458,133,101
9459,30,130
9460,115,131
9461,93,136
9462,152,102
9463,143,71
9464,162,178
9465,106,103
9466,141,84
9467,162,42
9468,141,88
9469,61,114
9470,117,124
9471,121,78
9472,154,138
9473,111,78
9474,52,187
9475,126,83
9476,177,57
9477,180,102
9478,141,77
9479,66,177
9480,71,81
9481,83,144
9482,91,117
9483,100,134
9484,76,128
9485,99,129
9486,94,115
9487,124,86
9488,131,78
9489,177,122
9490,153,70
9491,111,121
9492,184,118
9493,89,114
9494,183,160
9495,98,114
9496,153,62
9497,152,60
9498,97,116
9499,181,53
9500,128,80
9501,146,106
9502,111,91
9503,129,82
9504,170,60
9505,125,90
9506,62,138
9507,127,57
9508,150,92
9509,105,83
9510,130,68
9511,131,108
9512,102,119
9513,155,91
9514,119,106
9515,69,75
9516,80,26
9517,84,94
9518,130,104
9519,134,73
9520,176,54
9521,196,59
9522,64,80
9523,194,93
9524,20,6
9525,130,107
9526,107,118
9527,107,17
9528,84,108
9529,137,107
9530,95,138
9531,94,136
9532,34,156
9533,141,79
9534,157,97
9535,96,87
9536,170,56
9537,75,20
9538,79,90
9539,66,120
9540,97,117
9541,100,80
9542,120,99
9543,87,93
9544,146,115
9545,10,13
9546,100,107
9547,174,88
9548,161,56
9549,180,66
9550,61,7
9551,104,79
9552,138,65
9553,104,35
9554,113,89
9555,169,47
9556,122,90
9557,156,91
9558,113,72
9559,152,65
9560,60,131
9561,167,146
9562,88,130
9563,118,85
9564,62,176
9565,180,80
9566,99,28
9567,16,10
9568,93,95
9569,172,84
9570,89,23
9571,110,117
9572,152,79
9573,182,47
9574,176,94
9575,129,13
9576,101,96
9577,57,176
9578,128,14
9579,69,166
9580,105,76
9581,97,99
9582,70,119
9583,87,128
9584,176,86
9585,140,57
9586,87,132
9587,137,92
9588,107,27
9589,135,138
9590,110,127
9591,74,9
9592,121,76
9593,135,64
9594,185,63
9595,155,36
9596,120,125
9597,79,153
9598,56,71
9599,122,62
9600,185,37
9601,97,99
9602,167,89
9603,163,88
9604,185,51
9605,119,123
9606,91,127
9607,82,86
9608,148,106
9609,161,78
9610,125,94
9611,110,60
9612,106,21
9613,181,75
9614,118,80
9615,76,9
9616,63,157
9617,97,110
9618,115,2
9619,124,76
9620,162,105
9621,166,93
9622,171,69
9623,112,137
9624,83,130
9625,110,69
9626,140,64
9627,115,133
9628,144,19
9629,102,134
9630,164,75
9631,190,56
9632,50,186
9633,36,155
9634,76,25
9635,135,101
9636,145,68
9637,53,188
9638,141,38
9639,132,59
9640,66,179
9641,181,66
9642,101,105
9643,106,25
9644,143,102
9645,194,40
9646,181,81
9647,174,187
9648,79,127
9649,57,9
9650,103,92
9651,90,94
9652,105,74
9653,90,99
9654,192,74
9655,134,87
9656,82,153
9657,166,90
9658,79,126
9659,125,104
9660,165,66
9661,123,104
9662,100,129
9663,172,84
9664,22,6
9665,126,65
9666,76,135
9667,180,45
9668,95,112
9669,121,67
9670,144,79
9671,81,88
9672,70,107
9673,135,77
9674,111,71
9675,191,95
9676,19,5
9677,99,8
9678,90,119
9679,131,100
9680,188,53
9681,115,38
9682,149,98
9683,156,91
9684,97,101
9685,165,47
9686,67,116
9687,155,73
9688,169,15
9689,161,27
9690,118,27
9691,91,134
9692,13,6
9693,157,85
9694,135,77
9695,51,182
9696,63,74
9697,168,63
9698,69,164
9699,8,8
9700,95,1
9701,127,67
9702,159,62
9703,101,135
9704,141,101
9705,127,28
9706,174,21
9707,143,98
9708,61,107
9709,134,86
9710,69,135
9711,122,70
9712,106,115
9713,181,71
9714,169,82
9715,108,119
9716,125,101
9717,74,9
9718,1,41
9719,142,109
9720,6,20
9721,182,70
9722,91,125
9723,71,13
9724,160,80
9725,185,32
9726,130,70
9727,76,97
9728,157,88
9729,191,189
9730,80,141
9731,85,14
9732,192,67
9733,132,67
9734,124,102
9735,142,60
9736,156,82
9737,2,53
9738,183,52
9739,132,138
9740,105,21
9741,128,132
9742,175,27
9743,157,83
9744,186,44
9745,51,171
9746,140,105
9747,61,192
9748,126,75
9749,145,76
9750,101,23
9751,184,26
9752,78,117
9753,84,119
9754,137,72
9755,173,29
9756,88,130
9757,107,108
9758,80,82
9759,86,29
9760,145,112
9761,69,197
9762,113,108
9763,136,89
9764,118,32
9765,99,98
9766,110,117
9767,171,119
9768,41,168
9769,120,99
9770,127,88
9771,107,150
9772,54,7
9773,178,101
9774,72,104
9775,94,22
9776,82,147
9777,183,55
9778,174,142
9779,154,45
9780,180,102
9781,132,63
9782,190,17
9783,150,97
9784,82,99
9785,74,63
9786,77,113
9787,123,113
9788,111,104
9789,169,30
9790,166,10
9791,71,83
9792,102,92
9793,74,63
9794,163,38
9795,138,77
9796,160,48
9797,107,45
9798,172,79
9799,158,18
9800,52,7
9801,60,113
9802,96,129
9803,180,45
9804,106,101
9805,122,96
9806,173,22
9807,116,121
9808,120,77
9809,154,101
9810,122,130
9811,87,134
9812,101,77
9813,135,104
9814,163,58
9815,183,74
9816,97,108
9817,146,73
9818,56,169
9819,173,29
9820,75,6
9821,153,21
9822,77,154
9823,132,79
9824,198,33
9825,123,115
9826,84,23
9827,126,87
9828,166,58
9829,134,77
9830,72,107
9831,129,106
9832,60,120
9833,184,21
9834,161,106
9835,104,30
9836,109,98
9837,133,89
9838,152,103
9839,132,88
9840,122,70
9841,67,103
9842,164,110
9843,157,96
9844,93,23
9845,125,104
9846,188,66
9847,72,3
9848,169,95
9849,149,24
9850,178,65
9851,102,31
9852,136,101
9853,126,83
9854,97,76
9855,102,110
9856,43,1
9857,45,159
9858,183,51
9859,151,75
9860,44,157
9861,172,138
9862,139,100
9863,111,74
9864,143,85
9865,179,113
9866,138,65
9867,90,133
9868,167,40
9869,188,33
9870,115,37
9871,46,179
9872,154,108
9873,159,105
9874,165,54
9875,101,121
9876,142,63
9877,79,84
9878,137,52
9879,159,60
9880,124,138
9881,134,82
9882,150,84
9883,89,133
9884,180,70
9885,153,68
9886,99,26
9887,107,132
9888,91,67
9889,57,8
9890,197,47
9891,169,56
9892,63,142
9893,182,74
9894,96,113
9895,63,115
9896,66,142
9897,141,93
9898,95,72
9899,126,83
9900,172,94
9901,139,34
9902,147,83
9903,117,49
9904,69,176
9905,94,114
9906,116,89
9907,102,34
9908,108,91
9909,190,15
9910,7,34
9911,195,56
9912,53,167
9913,135,88
9914,127,9
9915,108,15
9916,191,21
9917,119,28
9918,197,114
9919,133,93
9920,162,43
9921,116,38
9922,166,8
9923,110,131
9924,189,103
9925,144,21
9926,72,165
9927,134,85
9928,86,84
9929,49,178
9930,96,140
9931,63,13
9932,112,124
9933,183,56
9934,121,103
9935,164,52
9936,175,123
9937,168,69
9938,196,40
9939,185,64
9940,129,63
9941,120,133
9942,126,111
9943,166,16
9944,121,74
9945,165,52
9946,15,5
9947,63,110
9948,44,2
9949,121,37
9950,188,31
9951,88,80
9952,118,139
9953,119,98
9954,139,103
9955,135,86
9956,168,36
9957,108,133
9958,140,76
9959,143,87
9960,52,175
9961,179,15
9962,194,101
9963,125,51
9964,75,95
9965,132,83
9966,149,82
9967,93,118
9968,61,134
9969,184,53
9970,137,77
9971,164,47
9972,69,163
9973,69,176
9974,59,118
9975,151,59
9976,81,133
9977,118,132
9978,154,75
9979,170,87
9980,137,93
9981,113,126
9982,110,84
9983,77,25
9984,73,20
9985,112,75
9986,151,46
9987,105,128
9988,142,94
9989,107,76
9990,118,66
9991,47,169
9992,139,83
9993,71,133
9994,129,87
9995,91,21
9996,130,89
9997,180,92
9998,144,64
9999,194,123
10000,138,92
10001,83,118
10002,69,111
10003,128,151
10004,163,132
10005,111,29
10006,94,106
10007,196,88
10008,95,28
10009,151,89
10010,185,36
10011,172,83
10012,185,105
10013,145,77
10014,143,100
10015,176,24
10016,103,88
10017,164,133
10018,133,68
10019,88,173
10020,161,61
10021,181,75
10022,86,139
10023,136,80
10024,137,68
10025,110,103
10026,191,56
10027,145,62
10028,122,131
10029,177,51
10030,91,116
10031,145,117
10032,113,90
10033,147,102
10034,162,88
10035,92,115
10036,24,5
10037,21,8
10038,192,66
10039,121,81
10040,40,4
10041,184,52
10042,89,139
10043,140,73
10044,170,23
10045,191,40
10046,126,98
10047,182,74
10048,99,11
10049,94,134
10050,9,12
10051,13,1
10052,101,82
10053,143,75
10054,172,38
10055,192,48
10056,134,88
10057,195,134
10058,168,73
10059,151,75
10060,178,63
10061,129,70
10062,85,119
10063,114,90
10064,100,93
10065,172,150
10066,144,95
10067,122,120
10068,70,165
10069,158,111
10070,181,70
10071,108,121
10072,130,82
10073,165,112
10074,162,40
10075,161,23
10076,90,104
10077,179,15
10078,185,104
10079,70,107
10080,97,133
10081,112,81
10082,146,115
10083,124,87
10084,135,82
10086,96,127
10087,63,158
10088,127,90
10089,91,150
10090,129,77
10091,152,65
10092,16,10
10093,113,60
10094,173,40
10095,64,147
10096,172,58
10097,63,107
10098,102,125
10099,135,102
10100,123,69
10101,91,112
10102,79,71
10103,66,126
10104,157,79
10105,192,109
10106,142,63
10107,160,88
10108,107,83
10109,65,174
10110,115,138
10111,144,96
10112,124,78
10113,82,83
10114,159,55
10115,28,3
10116,96,26
10117,145,86
10118,140,87
10119,141,69
10120,134,75
10121,169,76
10122,114,95
10123,115,82
10124,198,8
10125,177,63
10126,184,37
10127,189,68
10128,115,29
10129,165,73
