uid,count
27237,723
27238,729
27239,685
27240,1076
27241,823
27242,1141
27243,1070
27244,1084
27245,1338
27246,788
27247,1834
27248,1656
27249,1031
27250,936
27251,770
27252,1086
27253,879
27254,963
27255,990
27256,1261
27257,1262
27258,1753
27259,889
27260,1374
27261,898
27262,977
27263,871
27264,735
27265,1037
27266,655
27267,1370
27268,1482
27269,1284
27270,1044
27271,972
27272,728
27273,1432
27274,1221
27275,769
27276,2022
27277,1137
27278,1374
27279,1268
27280,828
27281,1005
27282,1065
27283,773
27284,979
27285,705
27286,1128
27287,843
27288,2211
27289,1409
27290,1037
27291,830
27292,1588
27293,983
27294,744
27295,1212
27296,1113
27297,1357
27298,771
27299,1044
27300,908
27301,702
27302,892
27303,1381
27304,1096
27305,749
27306,1170
27307,1027
27308,1238
27309,1868
27310,1273
27311,906
27312,796
27313,773
27314,812
27315,815
27316,766
27317,720
27318,1426
27319,887
27320,1603
27321,1076
27322,1103
27323,1272
27324,943
27325,1208
27326,1166
27327,968
27328,943
27329,1728
27330,673
27331,728
27332,803
27333,1763
27334,834
27335,836
27336,1132
27337,1281
27338,1325
27339,833
27340,1451
27341,822
27342,2022
27343,1049
27344,1323
27345,805
27346,1295
27347,868
27348,1006
27349,810
27350,918
27351,1040
27352,1421
27353,1656
27354,784
27355,1317
27356,1134
27357,709
27358,1134
27359,788
27360,1274
27361,1655
27362,1498
27363,1000
27364,936
27365,1562
27366,1167
27367,676
27368,750
27369,1988
27370,1327
27371,1612
27372,1593
27373,868
27374,829
27375,653
27376,698
27377,890
27378,1620
27379,1105
27380,1045
27381,893
27382,1242
27383,1099
27384,698
27385,923
27386,924
27387,1208
27388,1198
27389,1087
27390,1302
27391,1430
27392,1135
27393,814
27394,906
27395,911
27396,988
27397,811
27398,919
27399,1169
27400,978
27401,2039
27402,1063
27403,1093
27404,1056
27405,1202
27406,1010
27407,846
27408,748
27409,948
27410,836
27411,821
27412,1102
27413,1817
27414,906
27415,777
27416,1660
27417,1557
27418,1073
27419,1179
27420,1075
27421,933
27422,898
27423,875
27424,912
27425,854
27426,1463
27427,806
27428,2024
27429,723
27430,1223
27431,1334
27432,1217
27433,1038
27434,803
27435,779
27436,838
27437,1042
27438,879
27439,1861
27440,1019
27441,985
27442,1053
27443,1121
27444,993
27445,1635
27446,1073
27447,1181
27448,987
27449,1321
27450,1081
27451,1568
27452,2957
27453,733
27454,1376
27455,1509
27456,830
27457,1181
27458,729
27459,1063
27460,1135
27461,906
27462,767
27463,2640
27464,679
27465,864
27466,1234
27467,1195
27468,935
27469,818
27470,1507
27471,926
27472,820
27473,1276
27474,957
27475,1558
27476,1154
27477,1421
27478,1037
27479,930
27480,857
27481,1134
27482,768
27483,988
27484,753
27485,975
27486,988
27487,1015
27488,974
27489,1009
27490,935
27491,775
27492,776
27493,727
27494,1057
27495,1544
27496,1629
27497,669
27498,1018
27499,1342
27500,822
27501,1023
27502,906
27503,1054
27504,761
27505,1455
27506,1640
27507,721
27508,929
27509,797
27510,956
27511,1188
27512,1120
27513,651
27514,1038
27515,1055
27516,730
27517,670
27518,796
27519,632
27520,775
27521,1467
27522,1139
27523,1830
27524,2005
27525,1220
27526,1313
27527,1113
27528,1254
27529,661
27530,825
27531,1278
27532,923
27533,1148
27534,1148
27535,1575
27536,728
27537,1524
27538,710
27539,1072
27540,1001
27541,869
27542,861
27543,1035
27544,918
27545,1290
27546,1182
27547,662
27548,1993
27549,2028
27550,1289
27551,1570
27552,854
27553,1398
27554,696
27555,834
27556,1049
27557,1164
27558,821
27559,801
27560,1005
27561,874
27562,1119
27563,1341
27564,1682
27565,645
27566,1319
27567,611
27568,1008
27569,1266
27570,1123
27571,1397
27572,1487
27573,2690
27574,651
27575,1017
27576,741
27577,684
27578,655
27579,698
27580,757
27581,1096
27582,881
27583,807
27584,1147
27585,1498
27586,918
27587,1099
27588,1387
27589,1150
27590,1265
27591,1185
27592,1149
27593,1117
27594,992
27595,1525
27596,955
27597,1025
27598,1056
27599,1076
27600,737
27601,1128
27602,731
27603,1409
27604,1368
27605,871
27606,1387
27607,1492
27608,706
27609,1319
27610,1285
27611,986
27612,1082
27613,1339
27614,832
27615,1476
27616,798
27617,920
27618,1028
27619,1262
27620,885
27621,859
27622,863
27623,642
27624,1524
27625,763
27626,694
27627,1534
27628,710
27629,797
27630,847
27631,1456
27632,1123
27633,1142
27634,1344
27635,644
27636,1097
27637,1036
27638,808
27639,1441
27640,1186
27641,724
27642,1140
27643,1009
27644,804
27645,1222
27646,1219
27647,1736
27648,905
27649,758
27650,815
27651,857
27652,781
27653,1560
27654,952
27655,1080
27656,823
27657,1009
27658,939
27659,1089
27660,973
27661,1025
27662,2359
27663,677
27664,836
27665,1468
27666,1190
27667,1498
27668,1633
27669,1548
27670,912
27671,645
27672,1189
27673,783
27674,1043
27675,816
27676,923
27677,845
27678,1096
27679,1021
27680,972
27681,1168
27682,1446
27683,1204
27684,794
27685,805
27686,885
27687,938
27688,1050
27689,1640
27690,767
27691,796
27692,914
27693,1265
27694,1109
27695,1528
27696,1897
27697,1373
27698,881
27699,1697
27700,1205
27701,776
27702,1081
27703,1708
27704,1956
27705,961
27706,1276
27707,896
27708,1119
27709,1001
27710,1254
27711,891
27712,995
27713,1034
27714,838
27715,881
27716,1453
27717,868
27718,861
27719,831
27720,1085
27721,1195
27722,705
27723,811
27724,1116
27725,781
27726,918
27727,852
27728,1015
27729,1363
27730,743
27731,1567
27732,1669
27733,992
27734,1317
27735,1253
27736,1039
27737,833
27738,1326
27739,1566
27740,1157
27741,1228
27742,873
27743,604
27744,1055
27745,867
27746,1594
27747,2004
27748,947
27749,793
27750,1106
27751,1495
27752,889
27753,952
27754,1404
27755,801
27756,1116
27757,816
27758,2109
27759,846
27760,1978
27761,1217
27762,1423
27763,1298
27764,854
27765,1600
27766,1122
27767,1298
27768,911
27769,1475
27770,750
27771,1432
27772,760
27773,907
27774,1432
27775,1112
27776,779
27777,1043
27778,827
27779,689
27780,1035
27781,827
27782,727
27783,1324
27784,1118
27785,839
27786,839
27787,1354
27788,771
27789,781
27790,1835
27791,966
27792,1268
27793,814
27794,1312
27795,1358
27796,624
27797,891
27798,1513
27799,697
27800,1011
27801,879
27802,764
27803,1600
27804,1346
27805,1367
27806,1499
27807,1837
27808,1118
27809,1856
27810,794
27811,1171
27812,1022
27813,1769
27814,1094
27815,619
27816,650
27817,979
27818,1295
27819,1940
27820,2047
27821,1018
27822,1095
27823,969
27824,887
27825,1139
27826,1024
27827,666
27828,957
27829,711
27830,835
27831,1344
27832,2053
27833,801
27834,1181
27835,1604
27836,1465
27837,1072
27838,2332
27839,1185
27840,781
27841,1187
27842,1211
27843,979
27844,637
27845,863
27846,871
27847,1951
27848,2025
27849,1096
27850,1980
27851,987
27852,955
27853,904
27854,846
27855,1309
27856,1010
27857,1438
27858,1046
27859,843
27860,1319
27861,714
27862,972
27863,953
27864,1198
27865,1932
27866,2197
27867,1156
27868,942
27869,1144
27870,1063
27871,1383
27872,1122
27873,992
27874,1103
27875,717
27876,808
27877,998
27878,809
27879,704
27880,950
27881,1660
27882,1147
27883,1586
27884,1035
27885,1681
27886,813
27887,1541
27888,1124
27889,1295
27890,2232
27891,777
27892,1140
27893,984
27894,1458
27895,2316
27896,706
27897,2333
27898,1287
27899,1042
27900,1385
27901,993
27902,990
27903,666
27904,1120
27905,658
27906,945
27907,1114
27908,878
27909,1167
27910,1437
27911,1400
27912,911
27913,1100
27914,1337
27915,864
27916,1780
27917,1435
27918,1314
27919,610
27920,1275
27921,1333
27922,662
27923,1295
27924,2308
27925,997
27926,995
27927,1078
27928,861
27929,619
27930,934
27931,1203
27932,1591
27933,1006
27934,1266
27935,1360
27936,1135
27937,776
27938,1522
27939,706
27940,701
27941,662
27942,987
27943,861
27944,953
27945,777
27946,1410
27947,1475
27948,963
27949,1986
27950,726
27951,1016
27952,3029
27953,1275
27954,1316
27955,1025
27956,1222
27957,1435
27958,1605
27959,1467
27960,1111
27961,968
27962,726
27963,965
27964,772
27965,1070
27966,722
27967,1034
27968,744
27969,1087
27970,1050
27971,1275
27972,1448
27973,1194
27974,1034
27975,840
27976,762
27977,1349
27978,1265
27979,613
27980,986
27981,864
27982,1108
27983,1203
27984,986
27985,901
27986,1047
27987,1240
27988,875
27989,1097
27990,851
27991,666
27992,965
27993,964
27994,1086
27995,770
27996,1152
27997,762
27998,993
27999,925
28000,1210
28001,846
28002,1350
28003,1423
28004,1175
28005,1049
28006,974
28007,1268
28008,887
28009,868
28010,1473
28011,1305
28012,781
28013,1021
28014,1352
28015,994
28016,876
28017,746
28018,1427
28019,1106
28020,1627
28021,968
28022,867
28023,1420
28024,962
28025,687
28026,691
28027,982
28028,922
28029,802
28030,1637
28031,631
28032,1094
28033,1606
28034,1058
28035,696
28036,834
28037,1264
28038,866
28039,647
28040,850
28041,695
28042,1219
28043,1071
28044,936
28045,1129
28046,1315
28047,1640
28048,1057
28049,694
28050,898
28051,1077
28052,1455
28053,1357
28054,1027
28055,1343
28056,878
28057,1306
28058,972
28059,1108
28060,891
28061,760
28062,1135
28063,817
28064,1329
28065,1007
28066,1148
28067,1157
28068,947
28069,1297
28070,1363
28071,803
28072,1257
28073,1625
28074,1260
28075,1385
28076,675
28077,1074
28078,871
28079,1000
28080,916
28081,1684
28082,1220
28083,772
28084,992
28085,1643
28086,1012
28087,721
28088,1097
28089,1313
28090,2210
28091,832
28092,1119
28093,1445
28094,1359
28095,1105
28096,871
28097,826
28098,1031
28099,781
28100,897
28101,1626
28102,1006
28103,785
28104,1026
28105,1060
28106,991
28107,1164
28108,1050
28109,1487
28110,799
28111,1232
28112,1027
28113,725
28114,2326
28115,755
28116,626
28117,664
28118,702
28119,1461
28120,820
28121,712
28122,1473
28123,1088
28124,1296
28125,1538
28126,1431
28127,1119
28128,789
28129,822
28130,894
28131,1014
28132,1137
28133,961
28134,1072
28135,1349
28136,1005
28137,753
28138,1738
28139,1545
28140,683
28141,1370
28142,1708
28143,2036
28144,1354
28145,1810
28146,1290
28147,1038
28148,913
28149,824
28150,1013
28151,1108
28152,921
28153,983
28154,900
28155,858
28156,1297
28157,1348
28158,989
28159,1160
28160,1297
28161,681
28162,1189
28163,824
28164,1245
28165,821
28166,1424
28167,1135
28168,1596
28169,1369
28170,850
28171,763
28172,1041
28173,1427
28174,985
28175,988
28176,1178
28177,1279
28178,782
28179,1041
28180,1027
28181,741
28182,1335
28183,1107
28184,900
28185,1630
28186,1157
28187,1404
28188,1005
28189,768
28190,927
28191,1842
28192,725
28193,1356
28194,963
28195,1436
28196,1450
28197,1654
28198,1548
28199,1660
28200,1051
28201,908
28202,778
28203,923
28204,844
28205,1390
28206,1175
28207,1044
28208,1106
28209,1537
28210,1094
28211,819
28212,1641
28213,916
28214,765
28215,1214
28216,1080
28217,834
28218,1537
28219,1060
28220,1219
28221,787
28222,1015
28223,1693
28224,1352
28225,1014
28226,698
28227,1088
28228,1766
28229,1150
28230,1067
28231,1341
28232,1250
28233,1180
28234,834
28235,2182
28236,1069
28237,1369
28238,1426
28239,698
28240,929
28241,761
28242,1729
28243,1388
28244,875
28245,1237
28246,1186
28247,1374
28248,1210
28249,1352
28250,736
28251,1263
28252,976
28253,1163
28254,1398
28255,1460
28256,1151
28257,643
28258,1334
28259,813
28260,1007
28261,846
28262,1678
28263,1421
28264,1188
28265,715
28266,2139
28267,1158
28268,667
28269,1252
28270,724
28271,1076
28272,1251
28273,659
28274,669
28275,2111
28276,784
28277,1074
28278,1390
28279,1051
28280,1011
28281,832
28282,1575
28283,782
28284,1103
28285,900
28286,1257
28287,1638
28288,1196
28289,810
28290,818
28291,907
28292,980
28293,1019
28294,2281
28295,960
28296,905
28297,1844
28298,1735
28299,905
28300,1008
28301,1060
28302,808
28303,732
28304,1886
28305,1117
28306,2055
28307,1211
28308,647
28309,853
28310,810
28311,1755
28312,1308
28313,1120
28314,716
28315,1457
28316,1233
28317,1674
28318,1956
28319,1468
28320,1021
28321,982
28322,1014
28323,1687
28324,1440
28325,1314
28326,661
28327,1548
28328,1289
28329,1231
28330,766
28331,750
28332,911
28333,802
28334,1158
28335,924
28336,821
28337,1048
28338,842
28339,1582
28340,1183
28341,1585
28342,1949
28343,746
28344,624
28345,1331
28346,822
28347,982
28348,1075
28349,2302
28350,795
28351,790
28352,1113
28353,1219
28354,1339
28355,1259
28356,719
28357,1877
28358,1269
28359,796
28360,1204
28361,898
28362,1033
28363,829
28364,1277
28365,993
28366,887
28367,835
28368,636
28369,775
28370,717
28371,918
28372,1153
28373,772
28374,822
28375,1319
28376,1099
28377,905
28378,823
28379,1039
28380,1148
28381,1088
28382,766
28383,1147
28384,925
28385,976
28386,1350
28387,786
28388,1002
28389,957
28390,1057
28391,1642
28392,3172
28393,698
28394,803
28395,1115
28396,866
28397,1007
28398,1189
28399,1177
28400,748
28401,731
28402,852
28403,1149
28404,1139
28405,1051
28406,1797
28407,1966
28408,1377
28409,1298
28410,1059
28411,762
28412,1137
28413,1557
28414,955
28415,1073
28416,1619
28417,1399
28418,891
28419,1093
28420,854
28421,832
28422,747
28423,760
28424,1654
28425,1040
28426,652
28427,995
28428,1343
28429,1029
28430,703
28431,950
28432,907
28433,778
28434,662
28435,696
28436,1443
28437,936
28438,709
28439,1402
28440,894
28441,749
28442,1148
28443,652
28444,1271
28445,1458
28446,801
28447,1191
28448,1199
28449,1196
28450,1185
28451,1424
28452,813
28453,1050
28454,1784
28455,915
28456,1275
28457,1012
28458,835
28459,980
28460,1120
28461,718
28462,1698
28463,1185
28464,714
28465,1092
28466,987
28467,807
28468,1605
28469,1600
28470,1534
28471,905
28472,1037
28473,906
28474,716
28475,2130
28476,1010
28477,846
28478,701
28479,841
28480,1064
28481,1131
28482,1365
28483,860
28484,696
28485,885
28486,2091
28487,1263
28488,931
28489,1004
28490,1332
28491,955
28492,770
28493,1098
28494,1461
28495,875
28496,1065
28497,790
28498,898
28499,1534
28500,1548
28501,787
28502,619
28503,791
28504,812
28505,1741
28506,1611
28507,1055
28508,1002
28509,814
28510,1233
28511,718
28512,2410
28513,742
28514,1382
28515,945
28516,1789
28517,1100
28518,1338
28519,1157
28520,1036
28521,993
28522,941
28523,922
28524,1152
28525,1190
28526,749
28527,688
28528,724
28529,781
28530,1144
28531,1763
28532,1318
28533,840
28534,660
28535,2422
28536,1678
28537,1133
28538,1479
28539,1011
28540,802
28541,1243
28542,1431
28543,699
28544,897
28545,881
28546,1689
28547,1228
28548,628
28549,1165
28550,2030
28551,1166
28552,1903
28553,2331
28554,1685
28555,1126
28556,825
28557,891
28558,1051
28559,2539
28560,1009
28561,987
28562,1059
28563,1200
28564,2070
28565,1204
28566,848
28567,1062
28568,1684
28569,1349
28570,1104
28571,712
28572,1006
28573,944
28574,1186
28575,1211
28576,2345
28577,947
28578,1636
28579,1292
28580,1103
28581,975
28582,1852
28583,1828
28584,1032
28585,1230
28586,1063
28587,865
28588,747
28589,1011
28590,1565
28591,953
28592,1165
28593,724
28594,1017
28595,1657
28596,1478
28597,1065
28598,1898
28599,855
28600,1060
28601,1205
28602,1058
28603,1308
28604,931
28605,824
28606,664
28607,1176
28608,853
28609,965
28610,1151
28611,943
28612,1447
28613,1015
28614,1203
28615,893
28616,1136
28617,919
28618,727
28619,972
28620,866
28621,901
28622,837
28623,973
28624,1047
28625,1491
28626,1564
28627,887
28628,1124
28629,1603
28630,941
28631,1388
28632,1519
28633,878
28634,1313
28635,834
28636,1590
28637,964
28638,876
28639,939
28640,1392
28641,818
28642,855
28643,1801
28644,1574
28645,957
28646,1537
28647,943
28648,996
28649,1443
28650,921
28651,785
28652,835
28653,707
28654,2521
28655,1189
28656,663
28657,810
28658,1160
28659,1659
28660,856
28661,1497
28662,1153
28663,670
28664,608
28665,1115
28666,1519
28667,1095
28668,910
28669,2321
28670,1185
28671,1196
28672,1067
28673,924
28674,1022
28675,956
28676,1539
28677,956
28678,1193
28679,693
28680,762
28681,1237
28682,970
28683,915
28684,1069
28685,1406
28686,885
28687,677
28688,868
28689,718
28690,622
28691,974
28692,2678
28693,803
28694,1011
28695,958
28696,957
28697,840
28698,896
28699,744
28700,981
28701,1106
28702,1356
28703,1039
28704,709
28705,963
28706,722
28707,1034
28708,1312
28709,1865
28710,940
28711,822
28712,907
28713,971
28714,1544
28715,851
28716,1265
28717,1035
28718,1166
28719,1110
28720,1786
28721,1727
28722,1132
28723,960
28724,850
28725,1317
28726,901
28727,995
28728,848
28729,969
28730,1027
28731,1824
28732,1001
28733,1099
28734,1052
28735,1215
28736,1084
28737,1439
28738,966
28739,1050
28740,1718
28741,680
28742,1100
28743,1131
28744,998
28745,1210
28746,1101
28747,1531
28748,723
28749,938
28750,1608
28751,1009
28752,1021
28753,621
28754,1194
28755,1118
28756,961
28757,1738
28758,871
28759,770
28760,1758
28761,1167
28762,1030
28763,1590
28764,2033
28765,1322
28766,965
28767,1307
28768,1170
28769,724
28770,852
28771,911
28772,1166
28773,810
28774,781
28775,753
28776,755
28777,925
28778,790
28779,1460
28780,1416
28781,1000
28782,1079
28783,1041
28784,1147
28785,830
28786,1683
28787,1785
28788,1192
28789,1072
28790,984
28791,2045
28792,756
28793,1366
28794,806
28795,743
28796,1162
28797,719
28798,1099
28799,1285
28800,845
28801,931
28802,1408
28803,1695
28804,902
28805,1761
28806,1240
28807,711
28808,1388
28809,2347
28810,884
28811,969
28812,972
28813,1067
28814,1070
28815,1121
28816,668
28817,754
28818,666
28819,1385
28820,1063
28821,946
28822,1239
28823,1302
28824,802
28825,1086
28826,976
28827,1374
28828,1051
28829,761
28830,738
28831,987
28832,763
28833,1226
28834,1262
28835,863
28836,931
28837,1128
28838,2706
28839,1032
28840,1118
28841,1079
28842,876
28843,880
28844,677
28845,1865
28846,1702
28847,763
28848,1253
28849,1366
28850,1212
28851,870
28852,1682
28853,914
28854,1355
28855,1035
28856,1019
28857,788
28858,1097
28859,1516
28860,992
28861,793
28862,1005
28863,1234
28864,1379
28865,1466
28866,822
28867,1631
28868,1023
28869,788
28870,717
28871,995
28872,813
28873,965
28874,891
28875,802
28876,1628
28877,2208
28878,836
28879,1329
28880,1068
28881,970
28882,1737
28883,1614
28884,1339
28885,895
28886,1760
28887,766
28888,1901
28889,1154
28890,802
28891,1337
28892,781
28893,879
28894,940
28895,1151
28896,901
28897,930
28898,2122
28899,1081
28900,1224
28901,1709
28902,1521
28903,1258
28904,1356
28905,1286
28906,1759
28907,933
28908,687
28909,761
28910,1741
28911,1006
28912,762
28913,1069
28914,1379
28915,1424
28916,956
28917,1138
28918,905
28919,811
28920,1270
28921,1323
28922,1432
28923,629
28924,1405
28925,1644
28926,965
28927,1264
28928,1242
28929,664
28930,919
28931,923
28932,862
28933,883
28934,1475
28935,1720
28936,2049
28937,760
28938,1487
28939,825
28940,1294
28941,1085
28942,814
28943,1672
28944,744
28945,828
28946,1820
28947,2484
28948,750
28949,864
28950,1271
28951,969
28952,699
28953,1261
28954,792
28955,1206
28956,1201
28957,1207
28958,797
28959,1382
28960,895
28961,802
28962,1421
28963,861
28964,1025
28965,758
28966,1028
28967,1344
28968,1356
28969,1343
28970,1282
28971,1091
28972,960
28973,1168
28974,2256
28975,748
28976,1216
28977,900
28978,965
28979,1127
28980,1531
28981,2051
28982,663
